drugbank_id,name,smiles_canonical,image_path
DB01218,Halofantrine,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,drug_embeddings_by_freq\drug_images\DB01218.png
DB01219,Dantrolene,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,drug_embeddings_by_freq\drug_images\DB01219.png
DB01220,Rifaximin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,drug_embeddings_by_freq\drug_images\DB01220.png
DB01222,Budesonide,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,drug_embeddings_by_freq\drug_images\DB01222.png
DB01223,Aminophylline,Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,drug_embeddings_by_freq\drug_images\DB01223.png
DB01224,Quetiapine,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,drug_embeddings_by_freq\drug_images\DB01224.png
DB01229,Paclitaxel,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,drug_embeddings_by_freq\drug_images\DB01229.png
DB01232,Saquinavir,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,drug_embeddings_by_freq\drug_images\DB01232.png
DB01234,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,drug_embeddings_by_freq\drug_images\DB01234.png
DB01235,Levodopa,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,drug_embeddings_by_freq\drug_images\DB01235.png
DB01238,Aripiprazole,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,drug_embeddings_by_freq\drug_images\DB01238.png
DB01240,Epoprostenol,CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,drug_embeddings_by_freq\drug_images\DB01240.png
DB01241,Gemfibrozil,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,drug_embeddings_by_freq\drug_images\DB01241.png
DB01242,Clomipramine,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,drug_embeddings_by_freq\drug_images\DB01242.png
DB01244,Bepridil,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,drug_embeddings_by_freq\drug_images\DB01244.png
DB01248,Docetaxel,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,drug_embeddings_by_freq\drug_images\DB01248.png
DB01249,Iodixanol,CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,drug_embeddings_by_freq\drug_images\DB01249.png
DB01250,Olsalazine,O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O,drug_embeddings_by_freq\drug_images\DB01250.png
DB01254,Dasatinib,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,drug_embeddings_by_freq\drug_images\DB01254.png
DB01255,Lisdexamfetamine,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,drug_embeddings_by_freq\drug_images\DB01255.png
DB01259,Lapatinib,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,drug_embeddings_by_freq\drug_images\DB01259.png
DB01260,Desonide,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,drug_embeddings_by_freq\drug_images\DB01260.png
DB01261,Sitagliptin,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,drug_embeddings_by_freq\drug_images\DB01261.png
DB01262,Decitabine,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,drug_embeddings_by_freq\drug_images\DB01262.png
DB01263,Posaconazole,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,drug_embeddings_by_freq\drug_images\DB01263.png
DB01264,Darunavir,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,drug_embeddings_by_freq\drug_images\DB01264.png
DB01265,Telbivudine,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,drug_embeddings_by_freq\drug_images\DB01265.png
DB01267,Paliperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,drug_embeddings_by_freq\drug_images\DB01267.png
DB01268,Sunitinib,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,drug_embeddings_by_freq\drug_images\DB01268.png
DB01273,Varenicline,c1cnc2cc3c(cc2n1)C1CNCC3C1,drug_embeddings_by_freq\drug_images\DB01273.png
DB01275,Hydralazine,NNc1nncc2ccccc12,drug_embeddings_by_freq\drug_images\DB01275.png
DB01280,Nelarabine,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,drug_embeddings_by_freq\drug_images\DB01280.png
DB01291,Pirbuterol,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,drug_embeddings_by_freq\drug_images\DB01291.png
DB01319,Fosamprenavir,CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,drug_embeddings_by_freq\drug_images\DB01319.png
DB01320,Fosphenytoin,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,drug_embeddings_by_freq\drug_images\DB01320.png
DB01340,Cilazapril,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,drug_embeddings_by_freq\drug_images\DB01340.png
DB01359,Penbutolol,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,drug_embeddings_by_freq\drug_images\DB01359.png
DB01362,Iohexol,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,drug_embeddings_by_freq\drug_images\DB01362.png
DB01367,Rasagiline,C#CCN[C@@H]1CCc2ccccc21,drug_embeddings_by_freq\drug_images\DB01367.png
DB01393,Bezafibrate,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,drug_embeddings_by_freq\drug_images\DB01393.png
DB01394,Colchicine,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,drug_embeddings_by_freq\drug_images\DB01394.png
DB01406,Danazol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,drug_embeddings_by_freq\drug_images\DB01406.png
DB01410,Ciclesonide,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,drug_embeddings_by_freq\drug_images\DB01410.png
DB01413,Cefepime,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,drug_embeddings_by_freq\drug_images\DB01413.png
DB01544,Flunitrazepam,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,drug_embeddings_by_freq\drug_images\DB01544.png
DB01551,Dihydrocodeine,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,drug_embeddings_by_freq\drug_images\DB01551.png
DB01558,Bromazepam,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,drug_embeddings_by_freq\drug_images\DB01558.png
DB01589,Quazepam,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,drug_embeddings_by_freq\drug_images\DB01589.png
DB01590,Everolimus,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,drug_embeddings_by_freq\drug_images\DB01590.png
DB01591,Solifenacin,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,drug_embeddings_by_freq\drug_images\DB01591.png
DB01609,Deferasirox,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,drug_embeddings_by_freq\drug_images\DB01609.png
DB01610,Valganciclovir,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21,drug_embeddings_by_freq\drug_images\DB01610.png
DB01656,Roflumilast,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,drug_embeddings_by_freq\drug_images\DB01656.png
DB04106,Fotemustine,CCOP(=O)(OCC)C(C)NC(=O)N(CCCl)N=O,drug_embeddings_by_freq\drug_images\DB04106.png
DB04572,Thiotepa,S=P(N1CC1)(N1CC1)N1CC1,drug_embeddings_by_freq\drug_images\DB04572.png
DB04835,Maraviroc,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,drug_embeddings_by_freq\drug_images\DB04835.png
DB04844,Tetrabenazine,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,drug_embeddings_by_freq\drug_images\DB04844.png
DB04845,Ixabepilone,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,drug_embeddings_by_freq\drug_images\DB04845.png
DB04854,Febuxostat,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,drug_embeddings_by_freq\drug_images\DB04854.png
DB04855,Dronedarone,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,drug_embeddings_by_freq\drug_images\DB04855.png
DB04861,Nebivolol,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,drug_embeddings_by_freq\drug_images\DB04861.png
DB04868,Nilotinib,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,drug_embeddings_by_freq\drug_images\DB04868.png
DB04871,Lorcaserin,C[C@H]1CNCCc2ccc(Cl)cc21,drug_embeddings_by_freq\drug_images\DB04871.png
DB04876,Vildagliptin,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,drug_embeddings_by_freq\drug_images\DB04876.png
DB04896,Milnacipran,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,drug_embeddings_by_freq\drug_images\DB04896.png
DB04911,Oritavancin,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(NCc3ccc(-c4ccc(Cl)cc4)cc3)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,drug_embeddings_by_freq\drug_images\DB04911.png
DB04920,Clevidipine,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,drug_embeddings_by_freq\drug_images\DB04920.png
DB04938,Ospemifene,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,drug_embeddings_by_freq\drug_images\DB04938.png
DB04946,Iloperidone,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,drug_embeddings_by_freq\drug_images\DB04946.png
DB05015,Belinostat,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,drug_embeddings_by_freq\drug_images\DB05015.png
DB05039,Indacaterol,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,drug_embeddings_by_freq\drug_images\DB05039.png
DB05109,Trabectedin,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,drug_embeddings_by_freq\drug_images\DB05109.png
DB05271,Rotigotine,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,drug_embeddings_by_freq\drug_images\DB05271.png
DB05294,Vandetanib,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,drug_embeddings_by_freq\drug_images\DB05294.png
DB05351,Dexlansoprazole,Cc1c(OCC(F)(F)F)ccnc1C[S@@](=O)c1nc2ccccc2[nH]1,drug_embeddings_by_freq\drug_images\DB05351.png
DB05521,Telaprevir,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,drug_embeddings_by_freq\drug_images\DB05521.png
DB05676,Apremilast,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,drug_embeddings_by_freq\drug_images\DB05676.png
DB05812,Abiraterone,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,drug_embeddings_by_freq\drug_images\DB05812.png
DB06148,Mianserin,CN1CCN2c3ccccc3Cc3ccccc3C2C1,drug_embeddings_by_freq\drug_images\DB06148.png
DB06151,Acetylcysteine,CC(=O)N[C@@H](CS)C(=O)O,drug_embeddings_by_freq\drug_images\DB06151.png
DB06176,Romidepsin,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,drug_embeddings_by_freq\drug_images\DB06176.png
DB06201,Rufinamide,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,drug_embeddings_by_freq\drug_images\DB06201.png
DB06202,Lasofoxifene,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,drug_embeddings_by_freq\drug_images\DB06202.png
DB06204,Tapentadol,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,drug_embeddings_by_freq\drug_images\DB06204.png
DB06207,Silodosin,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,drug_embeddings_by_freq\drug_images\DB06207.png
DB06209,Prasugrel,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,drug_embeddings_by_freq\drug_images\DB06209.png
DB06210,Eltrombopag,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,drug_embeddings_by_freq\drug_images\DB06210.png
DB06211,Doripenem,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,drug_embeddings_by_freq\drug_images\DB06211.png
DB06212,Tolvaptan,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCC[C@@H](O)c3cc(Cl)ccc32)c(C)c1,drug_embeddings_by_freq\drug_images\DB06212.png
DB06213,Regadenoson,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,drug_embeddings_by_freq\drug_images\DB06213.png
DB06216,Asenapine,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,drug_embeddings_by_freq\drug_images\DB06216.png
DB06217,Vernakalant,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,drug_embeddings_by_freq\drug_images\DB06217.png
DB06218,Lacosamide,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,drug_embeddings_by_freq\drug_images\DB06218.png
DB06228,Rivaroxaban,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,drug_embeddings_by_freq\drug_images\DB06228.png
DB06230,Nalmefene,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,drug_embeddings_by_freq\drug_images\DB06230.png
DB06237,Avanafil,COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,drug_embeddings_by_freq\drug_images\DB06237.png
DB06243,Eflornithine,NCCCC(N)(C(=O)O)C(F)F,drug_embeddings_by_freq\drug_images\DB06243.png
DB06262,Droxidopa,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,drug_embeddings_by_freq\drug_images\DB06262.png
DB06268,Sitaxentan,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,drug_embeddings_by_freq\drug_images\DB06268.png
DB06287,Temsirolimus,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,drug_embeddings_by_freq\drug_images\DB06287.png
DB06288,Amisulpride,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,drug_embeddings_by_freq\drug_images\DB06288.png
DB06290,Simeprevir,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,drug_embeddings_by_freq\drug_images\DB06290.png
DB06292,Dapagliflozin,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,drug_embeddings_by_freq\drug_images\DB06292.png
DB06401,Bazedoxifene,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,drug_embeddings_by_freq\drug_images\DB06401.png
DB06403,Ambrisentan,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,drug_embeddings_by_freq\drug_images\DB06403.png
DB06410,Doxercalciferol,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,drug_embeddings_by_freq\drug_images\DB06410.png
DB06413,Armodafinil,NC(=O)C[S@@](=O)C(c1ccccc1)c1ccccc1,drug_embeddings_by_freq\drug_images\DB06413.png
DB06414,Etravirine,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,drug_embeddings_by_freq\drug_images\DB06414.png
DB06480,Prucalopride,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,drug_embeddings_by_freq\drug_images\DB06480.png
DB06589,Pazopanib,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,drug_embeddings_by_freq\drug_images\DB06589.png
DB06594,Agomelatine,COc1ccc2cccc(CCNC(C)=O)c2c1,drug_embeddings_by_freq\drug_images\DB06594.png
DB06605,Apixaban,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,drug_embeddings_by_freq\drug_images\DB06605.png
DB06616,Bosutinib,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,drug_embeddings_by_freq\drug_images\DB06616.png
DB06626,Axitinib,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,drug_embeddings_by_freq\drug_images\DB06626.png
DB06663,Pasireotide,NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(=O)NCCN)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O,drug_embeddings_by_freq\drug_images\DB06663.png
DB06684,Vilazodone,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,drug_embeddings_by_freq\drug_images\DB06684.png
DB06698,Betahistine,CNCCc1ccccn1,drug_embeddings_by_freq\drug_images\DB06698.png
DB06699,Degarelix,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(NC(=O)[C@@H]2CC(=O)NC(=O)N2)cc1)C(=O)N[C@H](Cc1ccc(NC(N)=O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,drug_embeddings_by_freq\drug_images\DB06699.png
DB06700,Desvenlafaxine,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,drug_embeddings_by_freq\drug_images\DB06700.png
DB06701,Dexmethylphenidate,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,drug_embeddings_by_freq\drug_images\DB06701.png
DB06702,Fesoterodine,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1,drug_embeddings_by_freq\drug_images\DB06702.png
DB06703,Gadobutrol,O=C([O-])C[N+]12CC[N+]3(CC(=O)[O-])CC[N+]4([C@@H](CO)[C@@H](O)CO)CC[N+](CC(=O)[O-])(CC1)[Gd-]234,drug_embeddings_by_freq\drug_images\DB06703.png
DB06711,Naphazoline,c1ccc2c(CC3=NCCN3)cccc2c1,drug_embeddings_by_freq\drug_images\DB06711.png
DB06756,Betaine,C[N+](C)(C)CC(=O)[O-],drug_embeddings_by_freq\drug_images\DB06756.png
DB06769,Bendamustine,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,drug_embeddings_by_freq\drug_images\DB06769.png
DB06772,Cabazitaxel,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,drug_embeddings_by_freq\drug_images\DB06772.png
DB06774,Capsaicin,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,drug_embeddings_by_freq\drug_images\DB06774.png
DB06785,Ganirelix,CCNC(=NCCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCCN=C(NCC)NCC)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O)NCC,drug_embeddings_by_freq\drug_images\DB06785.png
DB06788,Histrelin,CC(=O)O.CC(=O)O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,drug_embeddings_by_freq\drug_images\DB06788.png
DB06791,Lanreotide,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc3ccccc3c2)CSSCC(C(=O)NC(C(N)=O)C(C)O)NC1=O,drug_embeddings_by_freq\drug_images\DB06791.png
DB06794,Lodoxamide,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,drug_embeddings_by_freq\drug_images\DB06794.png
DB06809,Plerixafor,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,drug_embeddings_by_freq\drug_images\DB06809.png
DB06817,Raltegravir,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,drug_embeddings_by_freq\drug_images\DB06817.png
DB06825,Triptorelin,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,drug_embeddings_by_freq\drug_images\DB06825.png
